"","X","GeneID","TrxID","Npeptides","Ndetect.apy","Ndetect.eup","ID","Nobs.apy","Nobs.eup","mar","specific.eup","specific.apy","imputed","num_NAs","Means.Apy","Means.Eupy","Means.All","Apyrene_vs_Eupyrene_CI.L","Apyrene_vs_Eupyrene_CI.R","Apyrene_vs_Eupyrene_diff","Apyrene_vs_Eupyrene_p.adj","Apyrene_vs_Eupyrene_p.val","significant","Apyrene_vs_Eupyrene_significant","Apyrene_vs_Eupyrene_p.bh","significant_bh","master.de","TranscriptID","GeneName","type","score","PPV","id","desc","subject_seq.id","percent_identicalMatches","alignment_length","number_mismatches","number_gapOpenings","start_query.alignment","end_query.alignment","start_subject.alignment","end_subject.alignment","expect_value","bit_value","organism_commonName","organism_scientificName","organism_group","function."
"1026",1026,"PIERAPG00000009191","PIERAPT00000021995",5,6,6,"PIERAPG00000009191",5,6,TRUE,FALSE,FALSE,FALSE,0,23.9548321401241,23.6004498874257,23.6004498874257,-0.153599481429047,1.45300107465678,0.649700796613867,0.77276783339106,0.105637023344999,FALSE,FALSE,0.313880068928293,FALSE,"unbiased","PIERAPT00000021995","cmk_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028",1028,"PIERAPG00000009202","PIERAPT00000022012",5,6,6,"PIERAPG00000009202",5,6,TRUE,FALSE,FALSE,FALSE,0,18.0585728432568,18.0596474637409,18.0596474637409,-1.01207051371077,1.00813023860235,-0.00197013755420983,0.920563793478212,0.996749280108846,FALSE,FALSE,0.999974221839782,FALSE,"unbiased","PIERAPT00000022012","G105753","DE",1.10400710407,0.552383699422,0.625,"Ferritin","O46119.1",28.824,170,95,6,161,325,21,169,1.44e-10,62.4,"Echinococcus granulosus","Echinococcus granulosus","flatworms","RecName: Full=Ferritin heavy chain"
"1030",1030,"PIERAPG00000009224","PIERAPT00000022067",12,1,6,"PIERAPG00000009224",2,6,TRUE,FALSE,FALSE,TRUE,3,12.5116513098485,16.1667334232484,16.1667334232484,-7.59035037102607,-5.81161737810684,-6.70098387456645,6.79555542321051e-14,3.57449871034751e-11,TRUE,TRUE,5.94081685659756e-08,TRUE,"eupyrene","PIERAPT00000022067","ME1_4","DE",1.17577958525,0.582438235493,0.75,"Malic enzyme","P40927.1",60.194,412,163,1,39,450,3,413,8.88e-179,514,"rock pigeon","Columba livia","birds","RecName: Full=NADP-dependent malic enzyme; Short=NADP-ME"
"1031",1031,"PIERAPG00000009231","PIERAPT00000022089",1,3,4,"PIERAPG00000009231",3,5,TRUE,FALSE,FALSE,TRUE,3,14.4276488858051,14.3730183546775,14.3730183546775,-0.989156609727508,1.18946855719547,0.100155973733981,0.913095985286043,0.847786578756301,FALSE,FALSE,0.937531173712849,FALSE,"unbiased","PIERAPT00000022089","ACY1","DE",1.11770197671,0.558205443754,0.289473684211,"Aminoacylase-1-like protein (Fragment)","P37111.2",55.224,201,89,1,1,201,54,253,3.39e-74,232,"pig","Sus scrofa","even-toed ungulates","RecName: Full=Aminoacylase-1; Short=ACY-1; AltName: Full=N-acyl-L-amino-acid amidohydrolase"
"1033",1033,"PIERAPG00000009247","PIERAPT00000022112",1,6,5,"PIERAPG00000009247",5,5,TRUE,FALSE,FALSE,TRUE,1,15.9006980620901,16.2146758251206,16.2146758251206,-1.28846979334962,0.137217995570829,-0.575625898889397,0.773226465852942,0.106146769701803,FALSE,FALSE,0.314466900613898,FALSE,"unbiased","PIERAPT00000022112","rad1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042",1042,"PIERAPG00000009286","PIERAPT00000022194",5,6,6,"PIERAPG00000009286",5,6,TRUE,FALSE,FALSE,FALSE,0,18.5928699058819,18.3560657550774,18.3560657550774,-0.704961933594515,1.57324381987779,0.434140943141635,0.878064644544171,0.430640674572442,FALSE,FALSE,0.680994101940436,FALSE,"unbiased","PIERAPT00000022194","l(2)efl_5","DE",1.1746980496,0.581993713285,0.5,"Lethal(2)essential for life protein, l2efl","P82147.1",49.231,130,55,3,1,119,1,130,7.42e-37,126,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein lethal(2)essential for life; AltName: Full=Protein Efl21"
"1050",1050,"PIERAPG00000009401","PIERAPT00000022498",3,5,6,"PIERAPG00000009401",5,6,TRUE,FALSE,FALSE,FALSE,0,17.1977118733703,16.4197121057727,16.4197121057727,0.492826070839436,2.35983974368483,1.42633290726213,0.35262607658144,0.00517154956360598,FALSE,FALSE,0.0376978744504962,TRUE,"apyrene","PIERAPT00000022498","KPK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060",1060,"PIERAPG00000009472","PIERAPT00000022692",2,4,5,"PIERAPG00000009472",5,5,TRUE,FALSE,FALSE,TRUE,1,15.3128474772545,15.8746702811854,15.8746702811854,-3.03759628435649,0.977579336609791,-1.03000847387335,0.854220132823059,0.29258150332569,FALSE,FALSE,0.568991833387617,FALSE,"unbiased","PIERAPT00000022692","a10_4","DE",1.08476779822,0.544135643797,0.695652173913,"Chemosensory protein 19","E0X9F6.1",30.081,123,83,1,3,122,4,126,1.83e-17,75.1,"pine processionary moth","Thaumetopoea pityocampa","moths","RecName: Full=Allergen Tha p 1; AltName: Allergen=Tha p 1; Flags: Precursor"
"1067",1067,"PIERAPG00000009526","PIERAPT00000022815",2,5,6,"PIERAPG00000009526",5,6,TRUE,FALSE,FALSE,FALSE,0,16.1473800643775,16.4669165902241,16.4669165902241,-1.33730665787619,0.165672729772208,-0.585816964051993,0.782964099228269,0.117798061253801,FALSE,FALSE,0.333712476907525,FALSE,"unbiased","PIERAPT00000022815","ND75","DE",0.944235171569,0.481430600622,0.6875,"NADH-quinone oxidoreductase subunit G (Fragment)","Q94511.3",55.376,186,81,1,11,196,26,209,9.72e-70,228,"fruit fly","Drosophila melanogaster","flies","RecName: Full=NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial; AltName: Full=Complex I-75kD; Short=CI-75kD; Flags: Precursor"
"1069",1069,"PIERAPG00000009534","PIERAPT00000022832",12,6,6,"PIERAPG00000009534",5,6,TRUE,FALSE,FALSE,FALSE,0,20.1332379782435,19.8285030242731,19.8285030242731,-0.372080338502229,1.48944183639381,0.55868074894579,0.834751815280315,0.221158797775668,FALSE,FALSE,0.486842280666438,FALSE,"unbiased","PIERAPT00000022832","argD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1073,"PIERAPG00000009556","PIERAPT00000022878",4,5,6,"PIERAPG00000009556",5,6,TRUE,FALSE,FALSE,FALSE,0,19.0167994635764,18.6390966900963,18.6390966900963,-0.0544130771216285,1.43932324654864,0.692455084713508,0.725757942293832,0.0669373345291356,FALSE,FALSE,0.237713354673982,FALSE,"unbiased","PIERAPT00000022878","CG3062","DE",0.970644019135,0.493543981757,0.785714285714,"Cilia- and flagella-associated protein 126","Q9W4I5.2",43.038,79,40,3,1,78,1,75,1.75e-11,62.8,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Protein Flattop homolog; AltName: Full=Cilia- and flagella-associated protein 126"
"1074",1074,"PIERAPG00000009564","PIERAPT00000022892",5,5,5,"PIERAPG00000009564",4,5,TRUE,FALSE,FALSE,TRUE,2,17.8363447968928,17.4986079828166,17.4986079828166,-0.243080944015659,1.48144926229479,0.619184159139568,0.802698193813974,0.147304910092154,FALSE,FALSE,0.379847835629955,FALSE,"unbiased","PIERAPT00000022892","Gs2_4","DE",0.650451800958,0.239786883199,0.85,"Glutamine synthetase","P20478.3",60.952,210,79,1,16,225,1,207,3.78e-90,272,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Glutamine synthetase 2 cytoplasmic; AltName: Full=Glutamate--ammonia ligase 2"
"1075",1075,"PIERAPG00000009570","PIERAPT00000022907",1,4,6,"PIERAPG00000009570",5,6,TRUE,FALSE,FALSE,FALSE,0,14.0625253585437,14.1825363365694,14.1825363365694,-1.11242191575177,0.672381662990801,-0.220020126380485,0.896816814359039,0.608087631737564,FALSE,FALSE,0.803752049655108,FALSE,"unbiased","PIERAPT00000022907","SYG","DE",1.98309467968,0.842822551126,0.516129032258,"Glycine--tRNA ligase (Fragment)","Q04451.2",92.672,232,17,0,1,232,70,301,2.47e-159,459,"domestic silkworm","Bombyx mori","moths","RecName: Full=Glycine--tRNA ligase; AltName: Full=Diadenosine tetraphosphate synthetase; Short=Ap4A synthetase; AltName: Full=Glycyl-tRNA synthetase; Short=GlyRS"
"1082",1082,"PIERAPG00000009650","PIERAPT00000023085",4,6,6,"PIERAPG00000009650",5,6,TRUE,FALSE,FALSE,FALSE,0,18.274523191677,18.4924823270441,18.4924823270441,-1.23635657801536,0.437173081669478,-0.399591748172941,0.861253654738105,0.326131959306135,FALSE,FALSE,0.594332583735523,FALSE,"unbiased","PIERAPT00000023085","SHMT1","DE",0.657814693968,0.256684722657,0.90625,"Glycine hydroxymethyltransferase","P34896.1",69.264,231,71,0,43,273,9,239,7.06e-115,341,"human","Homo sapiens","primates","RecName: Full=Serine hydroxymethyltransferase, cytosolic; Short=SHMT; AltName: Full=Glycine hydroxymethyltransferase; AltName: Full=Serine methylase"
"1086",1086,"PIERAPG00000009671","PIERAPT00000023139",2,6,4,"PIERAPG00000009671",5,5,TRUE,FALSE,FALSE,TRUE,1,16.1680842836022,16.5480441131962,16.5480441131962,-1.72070310180708,0.3275170599622,-0.696593020922442,0.813794267262407,0.168427670648441,FALSE,FALSE,0.416502033560011,FALSE,"unbiased","PIERAPT00000023139","CU01_2","DE",2.34902595338,0.913856909215,0.705882352941,"Cuticle protein 1","P85195.2",73.81,84,21,1,32,115,2,84,1.35e-20,86.7,"Lonomia obliqua","Lonomia obliqua","moths","RecName: Full=Cuticle protein 1; AltName: Full=Lipocalin-2; Flags: Precursor"
"1098",1098,"PIERAPG00000009816","PIERAPT00000023527",7,1,3,"PIERAPG00000009816",1,4,FALSE,TRUE,FALSE,TRUE,6,19.1387624329246,19.3032093062856,19.3032093062856,-0.956766713109839,0.35379484411936,-0.30148593449524,0.864536590784977,0.343596183323822,FALSE,FALSE,0.608802619066304,FALSE,"eupyrene","PIERAPT00000023527","NARS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",1100,"PIERAPG00000009822","PIERAPT00000023541",6,6,6,"PIERAPG00000009822",5,6,TRUE,FALSE,FALSE,FALSE,0,18.3697077638596,19.0800004065914,19.0800004065914,-1.987356715179,-0.617049641504362,-1.30220317834168,0.135027421386321,0.000985195431096174,FALSE,FALSE,0.0104961205543708,TRUE,"eupyrene","PIERAPT00000023541","Obp28a_2","DE",1.35360567172,0.652044484217,0.875,"Odorant binding preotein","P54195.2",25.175,143,97,2,10,147,6,143,6.79e-08,51.6,"fruit fly","Drosophila melanogaster","flies","RecName: Full=General odorant-binding protein 28a; AltName: Full=Odorant-binding protein 28a; AltName: Full=Pheromone-binding protein-related protein 5; Short=PBPRP-5; Flags: Precursor"
"1119",1119,"PIERAPG00000009998","PIERAPT00000023984",4,6,6,"PIERAPG00000009998",5,6,TRUE,FALSE,FALSE,FALSE,0,17.9654414371958,18.1771219649322,18.1771219649322,-1.42107797462163,0.644916039588218,-0.388080967516707,0.878922165503899,0.43712065154618,FALSE,FALSE,0.685265157551013,FALSE,"unbiased","PIERAPT00000023984","kcp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1125",1125,"PIERAPG00000010050","PIERAPT00000024097",1,6,6,"PIERAPG00000010050",5,6,TRUE,FALSE,FALSE,FALSE,0,15.1116843486704,15.3255930284606,15.3255930284606,-1.55150218265646,0.767170356758998,-0.392165912948732,0.884578817188306,0.483328516074373,FALSE,FALSE,0.7210879656334,FALSE,"unbiased","PIERAPT00000024097","MDN1_4","DE",0.854246834221,0.439007745699,0.625,"paternally-expressed gene 3 protein-like",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",1130,"PIERAPG00000010105","PIERAPT00000024230",3,5,6,"PIERAPG00000010105",4,6,TRUE,FALSE,FALSE,TRUE,1,18.0792637900198,17.8707246587699,17.8707246587699,-0.414498404753955,1.17914188600346,0.382321740624754,0.860819326664221,0.323912538459081,FALSE,FALSE,0.594189490718695,FALSE,"unbiased","PIERAPT00000024230","HTRA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135",1135,"PIERAPG00000010156","PIERAPT00000024325",1,0,6,"PIERAPG00000010156",0,6,FALSE,TRUE,FALSE,TRUE,5,14.5913223639328,15.5073655000382,15.5073655000382,-2.52894260853244,-0.829882223854026,-1.67941241619324,0.10611010726739,0.000703333526331646,FALSE,FALSE,0.00806165738457377,TRUE,"eupyrene","PIERAPT00000024325","gltX1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",1136,"PIERAPG00000010170","PIERAPT00000024375",13,6,6,"PIERAPG00000010170",5,6,TRUE,FALSE,FALSE,FALSE,0,23.7965347586352,23.9625602801556,23.9625602801556,-1.13842776668141,0.529667521106245,-0.304380122787585,0.880588538140249,0.450092941113968,FALSE,FALSE,0.692643026047606,FALSE,"unbiased","PIERAPT00000024375","F9_3","DE",0.59,0.10105,0.235294117647,"chymotrypsin-like","P16293.2",23.977,171,109,4,13,182,133,283,1.3e-06,51.2,"pig","Sus scrofa","even-toed ungulates","RecName: Full=Coagulation factor IX; AltName: Full=Christmas factor; Contains: RecName: Full=Coagulation factor IXa light chain; Contains: RecName: Full=Coagulation factor IXa heavy chain; Flags: Precursor"
"1139",1139,"PIERAPG00000010178","PIERAPT00000024396",2,6,6,"PIERAPG00000010178",5,6,TRUE,FALSE,FALSE,FALSE,0,22.2073475929494,22.1205820872022,22.1205820872022,-0.715777699733116,1.03391788747257,0.159070093869726,0.904228387907672,0.704745169295509,FALSE,FALSE,0.862380205742027,FALSE,"unbiased","PIERAPT00000024396","murI_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1152",1152,"PIERAPG00000010275","PIERAPT00000024626",2,5,6,"PIERAPG00000010275",5,6,TRUE,FALSE,FALSE,FALSE,0,15.6745407964025,15.8529190610123,15.8529190610123,-1.16094314105358,0.506889504150865,-0.327026818451358,0.876297578762068,0.417689994803398,FALSE,FALSE,0.670883643521336,FALSE,"unbiased","PIERAPT00000024626","ENTPD5","DE",1.57316955109,0.728438322235,0.895833333333,"Ectonucleoside triphosphate diphosphohydrolase 5","O75356.1",38.253,332,166,14,1,310,11,325,1.41e-47,167,"human","Homo sapiens","primates","RecName: Full=Ectonucleoside triphosphate diphosphohydrolase 5; Short=NTPDase 5; AltName: Full=CD39 antigen-like 4; AltName: Full=ER-UDPase; AltName: Full=Guanosine-diphosphatase ENTPD5; Short=GDPase ENTPD5; AltName: Full=Nucleoside diphosphatase; AltName: Full=Uridine-diphosphatase ENTPD5; Short=UDPase ENTPD5; Flags: Precursor"
"1153",1153,"PIERAPG00000010279","PIERAPT00000024633",12,4,6,"PIERAPG00000010279",5,6,TRUE,FALSE,FALSE,FALSE,0,16.3309325733321,18.4886172327695,18.4886172327695,-4.76558943101903,-3.14592098691807,-3.95575520896855,1.11653318898322e-08,1.88753358492349e-08,TRUE,TRUE,1.08175200625615e-06,TRUE,"eupyrene","PIERAPT00000024633","OGDH","DE",0.59,0.10105,0.645833333333,"2-oxoglutarate dehydrogenase, mitochondrial-like","O61199.2",46.479,497,254,5,1,489,524,1016,5.19e-157,475,"Caenorhabditis elegans","Caenorhabditis elegans","nematodes","RecName: Full=2-oxoglutarate dehydrogenase, mitochondrial; AltName: Full=2-oxoglutarate dehydrogenase complex component E1; Short=OGDC-E1; AltName: Full=Alpha-ketoglutarate dehydrogenase; Flags: Precursor"
"1155",1155,"PIERAPG00000010292","PIERAPT00000024655",1,4,4,"PIERAPG00000010292",4,5,TRUE,FALSE,FALSE,TRUE,2,13.3640913175096,14.0624075352982,14.0624075352982,-2.44402232361371,-0.116470474944312,-1.28024639927901,0.639127471492508,0.0331128629460814,FALSE,FALSE,0.152447585086945,FALSE,"unbiased","PIERAPT00000024655","atpA_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",1158,"PIERAPG00000010310","PIERAPT00000024690",6,6,6,"PIERAPG00000010310",5,6,TRUE,FALSE,FALSE,FALSE,0,19.7069858400615,19.7592952233919,19.7592952233919,-1.37777236512622,1.18597129291482,-0.0959005361056988,0.914618669771724,0.875866315882133,FALSE,FALSE,0.952676581803733,FALSE,"unbiased","PIERAPT00000024690","PebIII_17","DE",1.27444246755,0.621912583431,0.772727272727,"Chemosensory protein 7","E0X9F6.1",31.2,125,80,3,1,120,1,124,8.94e-17,73.6,"pine processionary moth","Thaumetopoea pityocampa","moths","RecName: Full=Allergen Tha p 1; AltName: Allergen=Tha p 1; Flags: Precursor"
"1165",1165,"PIERAPG00000010393","PIERAPT00000024891",1,4,2,"PIERAPG00000010393",4,3,TRUE,FALSE,FALSE,TRUE,4,13.4836715573369,13.4900444276203,13.4900444276203,-1.10445486265729,1.08108767161815,-0.0116835955195729,0.919893565639108,0.98218210170921,FALSE,FALSE,0.996852687631658,FALSE,"unbiased","PIERAPT00000024891","CG10958",NA,NA,NA,NA,NA,"Q9W3J8.1",30.172,116,65,3,42,152,634,738,5.61e-06,49.3,"fruit fly","Drosophila melanogaster","flies","RecName: Full=Dynein regulatory complex protein 1 homolog"
"1180",1180,"PIERAPG00000010518","PIERAPT00000025159",1,2,1,"PIERAPG00000010518",3,1,FALSE,FALSE,FALSE,TRUE,7,14.0595398692152,14.129634116635,14.129634116635,-1.05164001409232,0.794627773552976,-0.128506120269671,0.908625177179703,0.771522545292848,FALSE,FALSE,0.900146008322456,FALSE,"unbiased","PIERAPT00000025159","INSB_2",NA,NA,NA,NA,NA,"Q00630.1",22.275,211,141,7,1,196,1,203,7.58e-05,45.4,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Insecticyanin-B; Short=INS-b; AltName: Full=Blue biliprotein; Flags: Precursor"
"1183",1183,"PIERAPG00000010547","PIERAPT00000025246",19,5,5,"PIERAPG00000010547",5,5,TRUE,FALSE,FALSE,TRUE,1,18.5037031814708,18.1800120600456,18.1800120600456,-0.232532097943176,1.41939954316887,0.593433722612847,0.802582222625926,0.14710368721427,FALSE,FALSE,0.379847835629955,FALSE,"unbiased","PIERAPT00000025246","Dnah7","DE",1.00543495746,0.509269073816,0.536585365854,"Dynein heavy chain 7, axonemal (Fragment)","Q63170.2",59.51,1672,664,9,1,1665,1428,3093,0,2020,"Norway rat","Rattus norvegicus","rodents","RecName: Full=Dynein heavy chain 7, axonemal; AltName: Full=Axonemal beta dynein heavy chain 7; AltName: Full=Axonemal dynein heavy chain b; AltName: Full=Ciliary dynein heavy chain 7; AltName: Full=Dynein-like protein 7"
"1191",1191,"PIERAPG00000010656","PIERAPT00000025537",5,5,5,"PIERAPG00000010656",5,5,TRUE,FALSE,FALSE,TRUE,1,16.122479051937,16.2234323481257,16.2234323481257,-0.959648281907882,0.589486195882565,-0.185081043012659,0.89773623279613,0.619101175975369,FALSE,FALSE,0.81019382241816,FALSE,"unbiased","PIERAPT00000025537","Dnah1","DE",1.28925192198,0.62765381867,0.766666666667,"Dynein heavy chain 1, axonemal","Q9P2D7.5",52.071,1690,792,4,7,1679,2106,3794,0,1805,"human","Homo sapiens","primates","RecName: Full=Dynein heavy chain 1, axonemal; AltName: Full=Axonemal beta dynein heavy chain 1; AltName: Full=Ciliary dynein heavy chain 1; AltName: Full=Heat shock regulated protein 1; Short=HSRF-1; AltName: Full=hDHC7"
"1198",1198,"PIERAPG00000010706","PIERAPT00000025638",2,6,6,"PIERAPG00000010706",5,6,TRUE,FALSE,FALSE,FALSE,0,19.5288092730146,19.9347467599622,19.9347467599622,-2.85040716880607,1.36196971666462,-0.744218726070727,0.882348508972002,0.464361703311214,FALSE,FALSE,0.704812009957294,FALSE,"unbiased","PIERAPT00000025638","ktrD_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204",1204,"PIERAPG00000010752","PIERAPT00000025723",4,6,6,"PIERAPG00000010752",5,6,TRUE,FALSE,FALSE,FALSE,0,18.2136012460398,18.5871556219809,18.5871556219809,-1.37953980773282,0.00984042928211759,-0.684849689225352,0.698807927898144,0.0529490674323459,FALSE,FALSE,0.207062000170727,FALSE,"unbiased","PIERAPT00000025723","Patj_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209",1209,"PIERAPG00000010812","PIERAPT00000025890",2,5,5,"PIERAPG00000010812",5,5,TRUE,FALSE,FALSE,TRUE,1,14.8467257110594,14.7802299354564,14.7802299354564,-0.584431989120557,0.828249832997934,0.121908921938688,0.905211979744002,0.7190247476712,FALSE,FALSE,0.870370816190484,FALSE,"unbiased","PIERAPT00000025890","PRSN_2",NA,NA,NA,NA,NA,"Q9GV36.1",52.818,621,278,6,51,667,239,848,0,635,"large cabbage white","Pieris brassicae","butterflies","RecName: Full=Pierisin; AltName: Full=NAD--DNA ADP-ribosyltransferase; AltName: Full=Pierisin-2; AltName: Full=Pierisin-B"
"1210",1210,"PIERAPG00000010819","PIERAPT00000025899",1,5,4,"PIERAPG00000010819",5,4,TRUE,FALSE,FALSE,TRUE,2,15.5725527812533,15.2782451971715,15.2782451971715,-0.610829222399504,1.68995703069926,0.53956390414988,0.862869500672054,0.334573017101251,FALSE,FALSE,0.601507990098644,FALSE,"unbiased","PIERAPT00000025899","Man2a2_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223",1223,"PIERAPG00000010972","PIERAPT00000026275",3,6,6,"PIERAPG00000010972",5,6,TRUE,FALSE,FALSE,FALSE,0,18.3646522296742,17.8252985837557,17.8252985837557,0.255738553976144,1.72189148105831,0.988815017517229,0.479677499247031,0.0113977614990024,FALSE,FALSE,0.0701595541160813,FALSE,"unbiased","PIERAPT00000026275","PsycPRwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225",1225,"PIERAPG00000010977","PIERAPT00000026288",6,6,6,"PIERAPG00000010977",5,6,TRUE,FALSE,FALSE,FALSE,0,21.0326994623589,20.467195363483,20.467195363483,-0.634687747600744,2.70820277681212,1.03675751460569,0.829796237706706,0.206849312596145,FALSE,FALSE,0.467097101027502,FALSE,"unbiased","PIERAPT00000026288","SS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232",1232,"PIERAPG00000011047","PIERAPT00000026450",1,4,2,"PIERAPG00000011047",4,3,TRUE,FALSE,FALSE,TRUE,4,14.3214507156316,14.089733919699,14.089733919699,-0.438601752733918,1.28823000448671,0.424814125876399,0.858446084563355,0.312141213220429,FALSE,FALSE,0.586616021065025,FALSE,"unbiased","PIERAPT00000026450","SCCPDH",NA,NA,NA,NA,NA,"Q8NBX0.1",34.104,173,111,2,2,171,192,364,1.14e-26,107,"human","Homo sapiens","primates","RecName: Full=Saccharopine dehydrogenase-like oxidoreductase"
"1234",1234,"PIERAPG00000011068","PIERAPT00000026495",5,6,6,"PIERAPG00000011068",5,6,TRUE,FALSE,FALSE,FALSE,0,19.250106313697,19.202812864236,19.202812864236,-0.730762403580421,0.904171718270966,0.0867046573452726,0.911802599191525,0.824797904462559,FALSE,FALSE,0.924986635038411,FALSE,"unbiased","PIERAPT00000026495","GST2_6","DE",1.37206059236,0.658871805103,0.918918918919,"Glutathione-S-transferase sigma class","P46429.1",60.403,149,58,1,1,149,1,148,7.51e-56,177,"tobacco hornworm","Manduca sexta","moths","RecName: Full=Glutathione S-transferase 2; AltName: Full=GST class-sigma"
"1243",1243,"PIERAPG00000011116","PIERAPT00000026643",4,6,6,"PIERAPG00000011116",5,6,TRUE,FALSE,FALSE,FALSE,0,16.5749161011672,17.554243201299,17.554243201299,-2.44716403828342,-1.14370199553324,-1.79543301690833,0.00619215927054708,2.6139071651519e-05,TRUE,TRUE,0.000517180203390768,TRUE,"eupyrene","PIERAPT00000026643","Mcpt9_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246",1246,"PIERAPG00000011141","PIERAPT00000026696",1,5,6,"PIERAPG00000011141",5,6,TRUE,FALSE,FALSE,FALSE,0,15.7802684582438,15.4639079152033,15.4639079152033,-0.703048965473393,1.86303762328853,0.579994328907571,0.866011533432471,0.351857225363757,FALSE,FALSE,0.619851359169494,FALSE,"unbiased","PIERAPT00000026696","NDUFA8_3","DE",1.1144010987,0.556805982657,0.214285714286,"Complex I-19kD","P51970.3",47.312,93,48,1,1,93,44,135,2.63e-25,95.5,"human","Gorilla gorilla gorilla;Pan troglodytes;Homo sapiens","primates","RecName: Full=NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8; AltName: Full=Complex I-19kD; Short=CI-19kD; AltName: Full=Complex I-PGIV; Short=CI-PGIV; AltName: Full=NADH-ubiquinone oxidoreductase 19 kDa subunit"
"1255",1255,"PIERAPG00000011200","PIERAPT00000026827",1,3,3,"PIERAPG00000011200",5,6,TRUE,FALSE,FALSE,FALSE,0,13.9024284352155,13.9444745593464,13.9444745593464,-0.978182749944049,0.824013628130816,-0.0770845609066164,0.913670631186513,0.858252609217737,FALSE,FALSE,0.943774110242679,FALSE,"unbiased","PIERAPT00000026827","HNRNPUL1",NA,NA,NA,NA,NA,"Q9BUJ2.2",37.643,263,115,2,49,308,391,607,4.12e-50,189,"human","Homo sapiens","primates","RecName: Full=Heterogeneous nuclear ribonucleoprotein U-like protein 1; AltName: Full=Adenovirus early region 1B-associated protein 5; AltName: Full=E1B-55 kDa-associated protein 5; Short=E1B-AP5"
"1267",1267,"PIERAPG00000011297","PIERAPT00000027047",11,6,6,"PIERAPG00000011297",5,6,TRUE,FALSE,FALSE,FALSE,0,18.372756191749,18.2959661887374,18.2959661887374,-0.565295726185065,0.846859070561025,0.14078167218798,0.902308687761083,0.677906721862955,FALSE,FALSE,0.848432253012919,FALSE,"unbiased","PIERAPT00000027062","Plin4","DE",1.15564243607,0.574119662539,0.545454545455,"Perilipin-4","O88492.2",29.644,786,443,21,148,836,273,1045,1.18e-51,199,"house mouse","Mus musculus","rodents","RecName: Full=Perilipin-4; AltName: Full=Adipocyte protein S3-12"
